,type,id,brand,name,rating,volume,price,tag_good,tag_bad,ingredient_count,caution,allergy,efficacy,oily_skin,dry_skin,sensitive_skin
460,크림,1944787,피지오겔,레드수딩 AI 크림,4.23,50ml,"21,000","보습되는(660), 수분있는(387), 자극없는(301), 잘발리는(212), 진정되는(182), 흡수되는(159), 뒤집어지지않는(76)","유분있는(407), 향이아쉬운(61), 마르는(49), 리치한(46), 겉도는(37), 유수분밸런스좋지않은(33), 답답한(31)",16,0,0,"피부 보습(8), 피부 미백(4), 피부 보호(1)","Good(0), Bad(0)","Good(1), Bad(0)","Good(0), Bad(0)"
461,크림,2095243,스킨푸드,블루 캐모마일 히알루로닉 크림,4.70,70ml,"25,000","수분있는(111), 보습되는(83), 흡수되는(62), 잘발리는(45), 가벼운(39), 끈적하지않은(37), 자극없는(36)","지속안되는(3), 쿨링안되는(2), 가려운(2), 각질제거안되는(1), 마르는(1), 인공향나는(1), 때처럼나오는(1)",34,0,0,"피부 보습(18), 피부 보호(7), 피부 미백(3), 수분 증발 차단(1), 여드름 완화(1)","Good(1), Bad(0)","Good(5), Bad(0)","Good(2), Bad(0)"
462,크림,1901517,토리든,솔리드인 세라마이드 크림,4.52,70ml,"28,000","보습되는(854), 수분있는(428), 잘발리는(336), 자극없는(227), 리치한(190), 흡수되는(174), 끈적하지않은(82)","유분있는(297), 향이아쉬운(85), 답답한(55), 속건조해결안되는(44), 인공향나는(38), 모공관리안되는(26), 겉도는(25)",45,0,0,"피부 보습(28), 피부 미백(6), 피부 보호(6), 주름 개선(1)","Good(1), Bad(1)","Good(4), Bad(0)","Good(1), Bad(0)"
463,크림,1985066,스킨앤랩,베리어덤 인텐시브 크림,4.53,30ml,"18,000","보습되는(646), 잘발리는(270), 수분있는(258), 자극없는(184), 흡수되는(169), 알갱이있는(169), 끈적하지않은(71)","유분있는(240), 답답한(34), 미끌거리는(23), 유수분밸런스좋지않은(18), 가려운(13), 때처럼나오는(4), 모공관리안되는(4)",56,0,0,"피부 보습(23), 피부 보호(15), 피부 미백(7)","Good(0), Bad(0)","Good(5), Bad(0)","Good(0), Bad(2)"
464,크림,1815143,더랩바이블랑두,올리고 히알루론산 카밍+크림,4.29,50ml,"23,000","보습되는(1,225), 수분있는(1,138), 흡수되는(921), 잘발리는(841), 자극없는(830), 유분없는(432), 끈적하지않은(404)","인공향나는(83), 유수분밸런스좋지않은(74), 지속안되는(47), 가려운(39), 모공관리안되는(30), 각질제거안되는(16), 마르는(10)",29,1,0,"피부 보습(14), 피부 미백(7), 피부 보호(4), 주름 개선(1)","Good(0), Bad(0)","Good(3), Bad(0)","Good(0), Bad(0)"
465,크림,1968225,비플레인,멀티 히알루론산 수분 크림,4.61,70ml,"24,000","수분있는(1,110), 잘발리는(588), 자극없는(518), 흡수되는(435), 보습되는(433), 가벼운(361), 유분없는(261)","유수분밸런스좋지않은(38), 지속안되는(33), 겉도는(22), 인공향나는(13), 때처럼나오는(8), 마르는(7), 각질제거안되는(2)",41,0,0,"피부 보습(28), 피부 미백(5), 피부 보호(5), 주름 개선(1), 여드름 완화(1)","Good(1), Bad(0)","Good(4), Bad(0)","Good(1), Bad(0)"
466,크림,2002443,백아율,모이스처 밸런싱 크림,4.58,50ml,"32,000","수분있는(744), 보습되는(638), 쫀득한(459), 향에만족한(428), 흡수되는(390), 잘발리는(383), 끈적하지않은(176)","인공향나는(63), 가려운(17), 유수분밸런스좋지않은(12), 도구내장되어있지않은(10), 향지속되지않는(9), 때처럼나오는(5), 눈통증있는(3)",52,1,5,"피부 보습(31), 피부 보호(7), 피부 미백(2), 수렴 진정(1)","Good(1), Bad(0)","Good(3), Bad(0)","Good(0), Bad(0)"
467,크림,2008563,바이오더마,아토덤 울트라 크림,4.52,200ml,"28,000","보습되는(188), 수분있는(104), 잘발리는(52), 흡수되는(47), 끈적하지않은(37), 향에만족한(28), 속건조해결되는(19)","유분있는(64), 답답한(10), 밀림있는(6), 미끌거리는(5), 뽀송하지않은(2), 마르는(2), 유수분밸런스좋지않은(1)",24,1,0,"피부 보습(13), 피부 보호(5), 피부 미백(4), 수분 증발 차단(1)","Good(0), Bad(0)","Good(2), Bad(0)","Good(0), Bad(0)"
468,크림,1801571,일리윤,히알루론 모이스춰 수분크림,4.22,100ml,"15,900","수분있는(662), 잘발리는(281), 흡수되는(242), 보습되는(238), 향에만족한(237), 가벼운(225), 끈적하지않은(146)","유분있는(124), 속건조해결안되는(38), 밀림있는(35), 지속안되는(31), 인공향나는(30), 미끌거리는(26), 유수분밸런스좋지않은(21)",36,1,2,"피부 보습(13), 피부 보호(5), 피부 미백(4)","Good(0), Bad(3)","Good(4), Bad(0)","Good(0), Bad(0)"
469,크림,2096514,리더스코스메틱,카밍 바이오틱스 블레미쉬 크림,4.62,50ml,"35,000","수분있는(98), 향에만족한(76), 보습되는(59), 가벼운(42), 잘발리는(40), 흡수되는(39), 진정되는(38)","유분있는(23), 유수분밸런스좋지않은(4), 답답한(3), 인공향나는(2), 겉도는(2), 눈통증있는(1), 뽀송하지않은(1)",68,0,2,"피부 보습(34), 피부 미백(6), 피부 보호(5), 주름 개선(1), 수렴 진정(1), 수분 증발 차단(1), 여드름 완화(1)","Good(1), Bad(0)","Good(4), Bad(1)","Good(2), Bad(2)"
470,크림,2090847,랩클,비건 수딩 크림,4.64,55ml,"32,000","수분있는(94), 보습되는(72), 흡수되는(64), 향에만족한(49), 가벼운(39), 진정되는(39), 잘발리는(35)","유분있는(14), 인공향나는(4), 내장도구가안좋은(4), 가려운(3), 유수분밸런스좋지않은(3), 미끌거리는(2), 향지속되지않는(1)",43,0,0,"피부 보습(28), 피부 보호(5), 피부 미백(3), 수분 증발 차단(1), 여드름 완화(1)","Good(0), Bad(0)","Good(4), Bad(0)","Good(0), Bad(1)"
471,크림,1895116,프리메라,알파인 베리 워터리 크림,4.43,50ml,"41,000","수분있는(761), 보습되는(641), 잘발리는(424), 향에만족한(356), 흡수되는(326), 자극없는(231), 끈적하지않은(167)","유분있는(240), 모공관리안되는(42), 도구내장되어있지않은(35), 유수분밸런스좋지않은(30), 가려운(28), 따가운(25), 인공향나는(16)",39,1,2,"피부 보습(12), 피부 보호(10), 피부 미백(6), 수분 증발 차단(1)","Good(0), Bad(3)","Good(3), Bad(0)","Good(0), Bad(0)"
472,크림,1995166,비플레인,시카테롤 스팟 트리트먼트,4.51,15ml,"22,000","진정되는(544), 자극없는(133), 잘발리는(100), 흡수되는(89), 리치한(55), 보습되는(26), 편안해지는(24)","유분있는(93), 밀림있는(14), 답답한(11), 가려운(9), 잔여물남는(7), 인공향나는(5), 뻑뻑한(5)",43,0,0,"피부 보습(26), 피부 보호(5), 피부 미백(4)","Good(1), Bad(0)","Good(3), Bad(0)","Good(1), Bad(0)"
473,크림,1873477,아벤느,시칼파트 플러스 SOS 크림,4.35,40ml,"24,000","진정되는(172), 보습되는(136), 수분있는(58), 뒤집어지지않는(40), 자극없는(34), 편안해지는(23), 피부결좋아지는(16)","유분있는(186), 리치한(110), 잘안발리는(89), 흡수안되는(55), 밀림있는(29), 뻑뻑한(22), 향이아쉬운(21)",19,2,0,"피부 보습(6), 피부 보호(5), 피부 미백(3), 주름 개선(1), 황산화(1)","Good(1), Bad(0)","Good(2), Bad(0)","Good(0), Bad(0)"
474,크림,2016849,라로슈포제,시카플라스트 멀티 리페어 크림 B5,4.22,100ml,"49,000","보습되는(109), 잘발리는(68), 수분있는(66), 진정되는(59), 흡수되는(45), 자극없는(33), 가벼운(25)","밀림있는(54), 향이아쉬운(47), 인공향나는(41), 유분있는(29), 때처럼나오는(14), 냄새지독한(11), 가려운(9)",40,0,0,"피부 보습(21), 피부 보호(9), 피부 미백(2), 여드름 완화(1)","Good(0), Bad(0)","Good(4), Bad(0)","Good(0), Bad(1)"
475,크림,2037303,휴캄,킨츠키 콜라겐 수분 크림,4.73,70g,"36,000","수분있는(338), 보습되는(143), 잘발리는(143), 흡수되는(136), 쫀득한(74), 자극없는(73), 끈적하지않은(71)","따가운(8), 도구내장되어있지않은(3), 유수분밸런스좋지않은(3), 뒤집어지는(2), 인공향나는(2), 눈통증있는(1), 때처럼나오는(1)",48,0,0,"피부 보습(29), 피부 보호(6), 피부 미백(3), 주름 개선(1), 여드름 완화(1)","Good(0), Bad(0)","Good(5), Bad(0)","Good(0), Bad(1)"
476,크림,2036781,토니모리,어성초시카 쿨링 수분 크림,4.50,100ml,"29,000","쿨링되는(147), 수분있는(137), 진정되는(94), 보습되는(70), 향에만족한(65), 흡수되는(63), 자극없는(32)","알갱이있는(82), 유수분밸런스좋지않은(7), 따가운(6), 가려운(5), 흘러내리는(5), 겉도는(4), 인공향나는(3)",50,0,0,"피부 보습(31), 피부 미백(5), 피부 보호(5), 주름 개선(4)","Good(1), Bad(0)","Good(5), Bad(0)","Good(3), Bad(1)"
477,크림,2105075,디퍼앤디퍼,엑토자일렌™ 퍼밍 밴드 크림,4.60,30g,"79,000","보습되는(31), 흡수되는(29), 향에만족한(28), 수분있는(26), 끈적하지않은(26), 자극없는(21), 잘발리는(20)","유분있는(12), 인공향나는(5), 속건조해결안되는(3), 겉도는(2), 눈통증있는(1), 마르는(1)",61,3,0,"피부 보습(33), 피부 보호(11), 피부 미백(4), 수분 증발 차단(1), 여드름 완화(1)","Good(2), Bad(0)","Good(4), Bad(0)","Good(1), Bad(0)"
478,크림,2063631,더마토리,히알샷 베리어 크림 B5,4.56,70ml,"30,000","보습되는(200), 수분있는(182), 흡수되는(114), 잘발리는(100), 향에만족한(87), 끈적하지않은(74), 리치한(74)","인공향나는(18), 유수분밸런스좋지않은(6), 미끌거리는(6), 향지속되지않는(4), 모공관리안되는(2), 때처럼나오는(1), 눈통증있는(1)",33,1,0,"피부 보습(16), 피부 미백(4), 피부 보호(3), 여드름 완화(1)","Good(1), Bad(1)","Good(4), Bad(0)","Good(1), Bad(0)"
479,크림,2070541,이니스프리,콜라겐 그린티 세라마이드 탄력장벽 크림,4.58,50ml,"39,000","보습되는(122), 쫀득한(100), 수분있는(91), 잘발리는(70), 흡수되는(52), 향에만족한(37), 끈적하지않은(23)","유분있는(30), 밀림있는(12), 모공관리안되는(11), 도구내장되어있지않은(9), 답답한(8), 따가운(4), 유수분밸런스좋지않은(3)",43,0,0,"피부 보습(20), 피부 보호(10), 피부 미백(6), 수분 증발 차단(1), 여드름 완화(1)","Good(0), Bad(2)","Good(4), Bad(0)","Good(0), Bad(0)"
480,크림,1738665,에르쯔틴,리제너레이티브 실트 크림,4.57,50g,"45,000","보습되는(209), 수분있는(208), 잘발리는(188), 흡수되는(157), 가벼운(93), 끈적하지않은(90), 자극없는(68)","유분있는(47), 미끌거리는(8), 가려운(7), 모공관리안되는(4), 유수분밸런스좋지않은(3), 잔여물남는(2), 인공향나는(2)",80,2,0,"피부 보습(43), 피부 보호(15), 피부 미백(12), 수렴 진정(1), 여드름 완화(1)","Good(1), Bad(2)","Good(5), Bad(0)","Good(1), Bad(2)"
481,크림,2079862,비레디,시카페인 트러블 리셋 크림,4.52,70ml,"34,000","보습되는(67), 수분있는(60), 잘발리는(54), 흡수되는(44), 가벼운(40), 자극없는(39), 진정되는(38)","모공관리안되는(33), 유분있는(15), 답답한(7), 겉도는(5), 유수분밸런스좋지않은(3), 따가운(2), 지속안되는(1)",43,0,0,"피부 보습(17), 피부 미백(5), 피부 보호(4), 수분 증발 차단(1)","Good(0), Bad(2)","Good(3), Bad(0)","Good(0), Bad(1)"
482,크림,1997424,피지오겔,레드수딩 시카밸런스 크림,4.48,80ml,"31,000","수분있는(91), 유분없는(61), 가벼운(60), 흡수되는(52), 잘발리는(47), 진정되는(39), 산뜻한(36)","보습안되는(57), 속건조해결안되는(10), 향이아쉬운(9), 유수분밸런스좋지않은(6), 가려운(5), 때처럼나오는(4), 지속안되는(4)",28,0,0,"피부 보습(18), 피부 보호(4), 피부 미백(2), 수분 증발 차단(1)","Good(0), Bad(0)","Good(3), Bad(0)","Good(0), Bad(0)"
483,크림,2078472,풀리,그린 토마토 크림,4.61,90ml,"35,000","수분있는(65), 보습되는(32), 모공관리되는(31), 잘발리는(27), 흡수되는(26), 쫀득한(25), 향에만족한(19)","유분있는(31), 유수분밸런스좋지않은(3), 겉도는(2), 때처럼나오는(1), 가려운(1), 미끌거리는(1), 인공향나는(1)",45,0,0,"피부 보습(27), 피부 보호(5), 피부 미백(2), 주름 개선(2), 수분 증발 차단(1), 여드름 완화(1)","Good(0), Bad(0)","Good(4), Bad(0)","Good(0), Bad(0)"
484,크림,2024357,닥터자르트,시카페어™ 인텐시브 수딩 리페어 크림,4.45,50ml,"50,000","진정되는(102), 보습되는(79), 흡수되는(47), 잘발리는(45), 수분있는(44), 향에만족한(39), 리치한(32)","유분있는(35), 속건조해결안되는(9), 가려운(5), 겉도는(3), 유수분밸런스좋지않은(2), 마르는(2), 각질제거안되는(2)",46,3,0,"피부 보습(19), 피부 보호(7), 피부 미백(6), 수분 증발 차단(1), 여드름 완화(1)","Good(1), Bad(1)","Good(4), Bad(0)","Good(1), Bad(0)"
485,크림,1846419,더하르나이,시카이드 크림,4.41,100ml,"29,000","수분있는(205), 잘발리는(165), 보습되는(163), 자극없는(130), 흡수되는(118), 진정되는(100), 가벼운(62)","유분있는(49), 답답한(10), 인공향나는(8), 모공관리안되는(7), 가려운(4), 미끌거리는(3), 유수분밸런스좋지않은(3)",57,0,0,"피부 보습(36), 피부 보호(11), 피부 미백(3)","Good(1), Bad(1)","Good(5), Bad(0)","Good(1), Bad(0)"
486,크림,2074211,코스알엑스,더 레티놀 0.3 크림,4.52,20ml,"28,000","잘발리는(58), 자극없는(53), 모공관리되는(40), 흡수되는(30), 피부결좋아지는(28), 보습되는(21), 수분있는(21)","따가운(39), 각질제거안되는(8), 흘러내리는(5), 눈통증있는(3), 알갱이있는(3), 가려운(2), 인공향나는(2)",51,0,0,"피부 보습(25), 피부 미백(9), 피부 보호(6), 여드름 완화(2), 수분 증발 차단(1)","Good(1), Bad(4)","Good(8), Bad(0)","Good(1), Bad(1)"
487,크림,2033659,반도,082 어성초 크림,4.58,60ml,"26,000","보습되는(110), 향에만족한(78), 수분있는(74), 잘발리는(67), 흡수되는(51), 진정되는(50), 자극없는(43)","유분있는(27), 답답한(10), 모공관리안되는(6), 인공향나는(4), 미끌거리는(4), 향지속되지않는(3), 유수분밸런스좋지않은(2)",47,0,0,"피부 보습(21), 피부 미백(6), 피부 보호(5), 수분 증발 차단(1), 여드름 완화(1)","Good(0), Bad(2)","Good(4), Bad(0)","Good(1), Bad(0)"
488,크림,2097100,토코보,시카 카밍 젤 크림,4.77,75ml,"28,000","수분있는(53), 향에만족한(45), 흡수되는(41), 보습되는(38), 진정되는(32), 가벼운(29), 잘발리는(29)","인공향나는(5), 유수분밸런스좋지않은(2), 가려운(2), 향지속되지않는(1)",47,1,0,"피부 보습(31), 피부 보호(5), 피부 미백(4), 수분 증발 차단(1)","Good(1), Bad(0)","Good(5), Bad(0)","Good(0), Bad(0)"
489,크림,1896432,시드물,닥터트럽 징크크림,3.98,60g,"22,600","진정되는(724), 보습되는(267), 뒤집어지지않는(131), 자극없는(118), 피부결좋아지는(108), 수분있는(108), 얇게발리는(86)","잘안발리는(1,218), 리치한(635), 유분있는(451), 뻑뻑한(364), 흡수안되는(296), 끈적한(178), 밀림있는(146)",22,0,0,"피부 보습(6), 피부 미백(5), 피부 보호(5), 황산화(1)","Good(2), Bad(0)","Good(2), Bad(0)","Good(1), Bad(1)"
490,크림,1980809,아토팜,판테놀 크림,4.64,80ml,"38,000","보습되는(360), 수분있는(128), 흡수되는(120), 향에만족한(99), 자극없는(96), 잘발리는(92), 리치한(85)","밀림있는(17), 인공향나는(15), 뻑뻑한(7), 모공관리안되는(6), 때처럼나오는(3), 마르는(1), 유수분밸런스좋지않은(1)",43,0,0,"피부 보습(21), 피부 미백(8), 피부 보호(8), 주름 개선(1)","Good(1), Bad(2)","Good(5), Bad(0)","Good(2), Bad(1)"
491,크림,1899613,바이오더마,아토덤 인텐시브밤,4.37,200ml,"33,000","보습되는(497), 수분있는(222), 자극없는(107), 잘발리는(96), 흡수되는(60), 리치한(55), 속건조해결되는(40)","유분있는(148), 끈적한(62), 밀림있는(33), 답답한(25), 따가운(18), 겉도는(10), 뻑뻑한(9)",36,1,0,"피부 보습(18), 피부 미백(5), 피부 보호(4)","Good(0), Bad(0)","Good(2), Bad(0)","Good(0), Bad(1)"
492,크림,2086339,구달,피오니 펩타이드 주름 흔적 크림,4.61,60ml,"38,000","리치한(78), 향에만족한(74), 보습되는(73), 잘발리는(43), 수분있는(40), 흡수되는(39), 냄새안지독한(21)","유분있는(21), 도구내장되어있지않은(5), 미끌거리는(4), 인공향나는(4), 모공관리안되는(3), 유수분밸런스좋지않은(1), 마르는(1)",76,0,1,"피부 보습(42), 피부 미백(6), 피부 보호(4), 수렴 진정(1), 수분 증발 차단(1), 여드름 완화(1)","Good(0), Bad(3)","Good(6), Bad(0)","Good(1), Bad(2)"
493,크림,2065280,마몽드,포어 슈링커 바쿠치올 크림,4.58,60ml,"38,000","잘발리는(88), 자극없는(74), 모공관리되는(71), 보습되는(61), 수분있는(56), 흡수되는(51), 피부결좋아지는(32)","유분있는(23), 인공향나는(8), 속건조해결안되는(6), 가려운(4), 눈통증있는(3), 각질제거안되는(3), 유수분밸런스좋지않은(1)",37,0,0,"피부 보습(19), 피부 미백(6), 피부 보호(6), 여드름 완화(2)","Good(0), Bad(0)","Good(6), Bad(0)","Good(0), Bad(2)"
